Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
South,Silt,Rice,454.7034222987179,31.623774336296144,False,False,Sunny,142,2.9389224226313595
North,Loam,Cotton,126.63773871625251,33.163725848551145,False,False,Cloudy,105,1.1917995987161114
North,Clay,Cotton,349.76410856712425,31.496967087344057,False,True,Sunny,134,4.397096284796742
East,Peaty,Soybean,711.7573833570766,16.37000208666369,True,True,Rainy,134,6.722510227847559
North,Chalky,Wheat,852.6865959634567,30.4519894702075,False,False,Sunny,124,4.177817339787768
South,Peaty,Cotton,710.5414881407941,23.72709610679702,False,True,Sunny,80,5.759080935765875
North,Sandy,Wheat,731.5807696809807,21.99512617708097,False,False,Rainy,142,5.023964591698909
North,Clay,Cotton,220.32932479032783,24.23152450233041,False,False,Cloudy,77,1.855348980118558
North,Loam,Wheat,208.4904577710256,25.25719229768576,False,True,Sunny,143,2.780353914281433
North,Clay,Rice,196.87242018988425,28.574304017527275,False,True,Cloudy,87,2.636707433753384
South,Sandy,Barley,345.9214012611742,19.129390381907854,False,False,Sunny,90,1.621763332292538
West,Sandy,Rice,737.030479388871,18.438844576954686,False,True,Rainy,149,5.696196675297923
North,Silt,Cotton,677.7175050006252,26.96878266260933,False,True,Rainy,117,5.10286228135769
East,Clay,Wheat,780.6327909662901,29.509696470748462,False,True,Sunny,136,5.685817181180521
South,Chalky,Barley,510.6249880710674,27.185562013493037,False,False,Rainy,87,2.984254666093843
West,Sandy,Maize,468.9358675786805,36.00681851255044,True,True,Rainy,79,5.654062616444864
East,Loam,Barley,719.6045990429826,19.292691758985523,False,False,Rainy,132,4.4446055091628
South,Peaty,Maize,858.3666702874663,31.924294084884558,False,True,Cloudy,117,5.447489002115528
East,Loam,Rice,203.9129516516348,25.71277197861878,False,False,Cloudy,84,1.5775719060928723
North,Chalky,Soybean,430.07926911636673,36.27405672593056,False,True,Cloudy,112,4.407219340594471
East,Clay,Maize,960.1269126968848,33.794294085277656,False,False,Rainy,127,4.648634810866027
West,Loam,Soybean,562.0874332559439,33.83266484811302,True,False,Sunny,61,4.824699539044468
East,Sandy,Wheat,739.5111071941764,15.886944426198175,True,True,Sunny,119,7.020106934434572
North,Silt,Rice,948.3344589517058,17.274268002719143,True,False,Cloudy,82,6.9651560169141336
North,Loam,Cotton,167.1629253619593,24.93254030468385,True,True,Cloudy,68,3.116966233089184
North,Sandy,Rice,220.40512229201252,33.51050555210723,False,False,Sunny,87,1.1871774723421171
North,Loam,Barley,991.3482453540609,24.148562428388367,False,True,Cloudy,143,7.509524784551924
East,Clay,Maize,915.8556934203318,33.965265749312294,False,False,Cloudy,97,5.2073876239545625
North,Peaty,Wheat,580.1517529481014,19.83175338131302,True,False,Rainy,73,4.644187911589732
East,Silt,Wheat,746.7467984565835,33.23521225199452,True,False,Rainy,140,5.703371387677398
East,Silt,Maize,566.5565183503059,15.082675598580348,True,False,Rainy,80,4.595155842431208
West,Peaty,Rice,304.304805449643,20.322959710107696,False,True,Rainy,125,2.366034903705217
West,Clay,Barley,328.97517218951543,32.5246198643744,True,False,Sunny,74,4.638565211968634
South,Sandy,Barley,694.4464553864241,22.861985265128165,False,True,Sunny,79,5.7972013928403
West,Silt,Cotton,494.8481355427016,20.44741738664252,False,True,Sunny,101,4.892438418725375
West,Loam,Wheat,135.58435628331856,35.389222379230354,False,True,Sunny,107,3.5687531890406445
South,Clay,Soybean,596.0993068413457,35.01005223203032,False,True,Cloudy,137,4.492599437312983
East,Silt,Wheat,217.67807575598903,20.796380792193496,False,False,Sunny,136,1.561651702737753
South,Chalky,Rice,501.189009399547,24.91502785386786,False,True,Cloudy,86,4.340465981959427
East,Chalky,Maize,626.4812910446541,17.03010713021516,True,False,Rainy,111,4.687987783296874
East,Sandy,Cotton,416.9080198702098,22.11763477685274,True,False,Cloudy,99,4.095530239909827
North,Peaty,Barley,630.9324198868065,18.024572568650093,True,True,Cloudy,129,5.894494735255721
West,Peaty,Soybean,716.6356064186939,28.55588111738841,True,False,Cloudy,82,5.15350671479372
South,Sandy,Cotton,669.8597715896371,36.672009768765335,False,False,Rainy,71,4.0810562435097975
North,Peaty,Cotton,544.46844830467,18.15594267957684,True,False,Rainy,125,4.844031185755456
North,Chalky,Wheat,292.9585521870695,27.965826948655,False,False,Rainy,63,1.456462498310057
North,Chalky,Barley,677.5163329043924,22.295745731694176,False,False,Sunny,144,4.185910411108213
North,Peaty,Wheat,978.5824870801056,37.6960592869805,True,False,Cloudy,149,8.234294404601789
East,Peaty,Rice,674.7805823899813,38.362896955035055,False,False,Rainy,137,4.540282399271676
South,Chalky,Cotton,458.76449141277726,17.447600949615584,False,False,Cloudy,61,2.4416651218339283
East,Chalky,Cotton,860.5753752279786,39.473013377845554,True,False,Cloudy,144,6.684511374518911
South,Silt,Barley,555.8352306990939,29.41470862806363,True,True,Cloudy,128,5.929658262094472
South,Peaty,Cotton,604.7175643050755,31.244325022664835,True,False,Sunny,99,4.627311208373828
North,Chalky,Cotton,590.9441078964674,19.02837015868978,False,True,Rainy,90,4.681063535181974
East,Clay,Rice,594.0787703044219,18.337903420192298,False,True,Rainy,121,4.971647154012819
East,Loam,Rice,511.4709578219676,19.938849365373716,False,False,Sunny,110,2.830549818174468
West,Clay,Soybean,210.492002918032,17.407859108937878,True,False,Cloudy,137,3.457663686342973
West,Silt,Wheat,333.4097421231368,33.72749433776726,False,True,Cloudy,72,2.474176678846156
South,Chalky,Wheat,663.6996023412692,23.41240046304569,False,False,Cloudy,146,3.8793984238576087
East,Clay,Barley,828.8225716267556,30.868586854598064,True,False,Cloudy,140,5.288497293564943
East,Sandy,Barley,101.3724664271716,18.599066238085065,True,False,Sunny,87,2.7686730124719348
West,Clay,Soybean,969.5327421330434,28.99994170422277,False,False,Rainy,117,5.178982119634947
East,Chalky,Barley,232.5937177400971,15.806993917623988,True,False,Sunny,78,3.682930973577141
East,Clay,Cotton,355.52526409995573,36.10336979896964,True,False,Rainy,141,3.966535784869916
North,Chalky,Cotton,245.97997112686247,23.41295392610806,False,False,Sunny,122,1.0387483015959265
North,Peaty,Wheat,204.04831761728616,32.05082744171479,False,True,Cloudy,94,2.925049133286381
North,Peaty,Soybean,420.0671294761473,15.650090407362272,False,True,Cloudy,77,3.619641791406392
South,Chalky,Maize,294.34201268384857,16.188580094898413,False,False,Sunny,74,0.8676770629819747
East,Loam,Barley,158.2518786628467,32.31301354870462,True,True,Rainy,110,3.053621940111057
West,Silt,Cotton,997.134848400885,19.72744124430116,False,True,Cloudy,113,6.900363890969524
North,Loam,Barley,447.56101119030507,22.371857134533336,True,True,Sunny,123,5.768524230627127
West,Silt,Soybean,523.7683194613286,18.784936957941696,False,False,Cloudy,70,2.400230556663096
North,Chalky,Barley,151.99037273771685,15.45654678577376,True,True,Sunny,97,3.858160186253252
North,Clay,Barley,133.5427143795873,36.565240790189904,True,True,Sunny,83,3.08314088641995
East,Silt,Barley,912.7316962676524,17.274471861252653,True,True,Rainy,148,7.267409771004765
North,Peaty,Rice,619.2541882077576,22.103977008345545,False,True,Rainy,80,4.5679800417741525
South,Peaty,Maize,298.21741504767044,17.74753927039042,False,True,Rainy,147,2.5234908125346167
West,Chalky,Rice,512.7232712842496,39.70796352114789,True,True,Sunny,131,5.805284085865045
West,Sandy,Wheat,994.9583584298996,35.62097842345742,False,False,Rainy,132,4.91401405487238
West,Chalky,Wheat,657.2539578871331,31.287477665082964,False,False,Cloudy,81,4.0995605238999016
West,Silt,Rice,120.99250834925472,16.823937445339084,False,True,Cloudy,149,2.6434590629662424
South,Loam,Soybean,442.06365237798417,24.402128247510603,True,True,Cloudy,70,4.730518544722996
West,Loam,Maize,300.32620859466647,17.319269616165233,False,True,Rainy,139,3.264705743450704
North,Chalky,Rice,620.6798657132146,30.95617673864,False,True,Rainy,76,4.78925065821433
East,Sandy,Wheat,245.4447011351361,33.1564969236877,True,True,Rainy,94,4.23014412413634
East,Silt,Barley,264.4180762637312,39.73490493470281,True,False,Sunny,148,4.29509227427398
South,Silt,Maize,281.6826466416726,32.37275432389701,False,False,Cloudy,138,1.7513173582799508
West,Loam,Cotton,737.0342377905542,15.69615701744857,False,False,Sunny,139,4.804344445074687
East,Silt,Soybean,831.8600014667975,22.02777572526029,False,False,Sunny,106,4.583452969686017
South,Loam,Barley,334.2823232140053,38.6988940750512,True,True,Cloudy,103,5.499060356182664
South,Chalky,Barley,201.8583967835092,27.79594448556123,False,True,Sunny,146,1.9341831648750043
East,Peaty,Soybean,791.3052039302781,27.370472024643867,True,True,Rainy,92,7.739183097405823
North,Sandy,Barley,755.0184678529174,36.04750222649842,True,True,Sunny,64,7.286062387415904
North,Loam,Wheat,831.9807587641033,24.17566772582386,False,True,Cloudy,129,6.741562790072835
East,Loam,Cotton,337.501997252582,29.745105512013065,True,True,Sunny,130,5.811788619645436
North,Chalky,Barley,544.6529781034101,39.08871545845969,False,False,Cloudy,85,3.4203963229781684
East,Chalky,Barley,404.7442009415048,23.326124754170813,False,True,Rainy,119,3.176889465021968
East,Chalky,Barley,218.25572079408863,32.301061206592294,False,True,Sunny,120,3.6268865069818
North,Silt,Barley,833.2546216073546,34.33977488306267,True,False,Cloudy,142,6.233199510308519
East,Sandy,Maize,475.0540302551345,38.603177709917375,False,True,Cloudy,95,4.554185714281765
North,Loam,Rice,503.76841950647565,32.82783180584397,False,True,Rainy,123,3.914300343109299
East,Peaty,Rice,190.96760871593935,26.616464156938413,True,True,Rainy,140,4.074031228745342
North,Silt,Rice,648.7476946269456,30.64274809847997,False,True,Cloudy,127,4.859925000780461
West,Sandy,Cotton,136.9181822659569,29.28909883149195,False,False,Rainy,77,1.5921964468122445
West,Clay,Rice,719.9362710892135,24.22419702149489,True,False,Rainy,131,5.090033206644345
North,Chalky,Cotton,610.0096890358786,35.087323436598595,False,True,Cloudy,147,5.181623561428403
East,Silt,Maize,560.5376985240164,38.78953712822079,False,False,Rainy,92,2.812391152658425
West,Sandy,Barley,208.0860086218057,34.558915251226715,False,False,Sunny,96,2.196467598193657
West,Loam,Barley,358.9442273852127,37.41937943167278,True,False,Cloudy,66,4.565515508615248
North,Clay,Cotton,776.9732146842867,36.09629442310238,True,True,Cloudy,103,7.041334305506041
East,Silt,Maize,715.5779420298846,27.81020524029406,False,False,Sunny,129,3.812173340005416
South,Sandy,Soybean,566.198775228278,26.54711636030492,False,True,Cloudy,67,4.451535170568588
South,Silt,Rice,155.51234957912072,24.448588835305465,True,False,Sunny,69,2.8340986131082007
West,Chalky,Soybean,828.366002864015,19.55820827761969,False,False,Cloudy,136,4.701341440521072
West,Silt,Cotton,936.2251373205108,39.14112749866393,True,True,Rainy,118,8.687096878373827
North,Silt,Barley,429.0441684389119,27.092324547443777,True,False,Cloudy,79,4.342524728732207
West,Peaty,Cotton,401.4230820202212,33.44313400518199,True,True,Sunny,62,5.555572630748642
South,Sandy,Soybean,402.8514298676192,22.65633428520032,False,True,Rainy,139,4.496575652134515
East,Peaty,Maize,330.1890028875892,21.51332870077486,True,False,Sunny,119,3.9120427446496704
North,Chalky,Rice,334.6643169032645,29.968915139040217,True,True,Rainy,101,4.8178747492521685
West,Loam,Barley,646.9517475694724,25.373028202849003,True,False,Rainy,98,5.173657010358357
North,Peaty,Wheat,788.4033715789392,26.695752860094775,False,True,Cloudy,89,5.355114118466445
North,Silt,Rice,543.6058967284009,24.94110717821692,True,False,Sunny,98,4.646470069015168
South,Chalky,Soybean,386.323553883061,28.50787876519165,True,False,Sunny,114,3.939094934361552
North,Silt,Soybean,879.4871127826282,33.18302454484781,True,True,Rainy,131,6.833482704439885
West,Sandy,Barley,587.6355773906587,26.34281183576811,True,True,Sunny,72,5.725130450381452
South,Silt,Maize,248.4271653266501,18.203392389120943,True,False,Cloudy,83,3.453985502469259
South,Chalky,Cotton,430.1198686708482,17.436633868586625,False,False,Cloudy,61,3.0168006861294865
East,Loam,Barley,457.98253727633113,29.922975289842974,False,False,Rainy,112,2.792792230420635
North,Chalky,Cotton,713.340495143108,21.678468290322776,True,False,Sunny,94,4.77255117262882
East,Silt,Barley,401.0428217239512,31.45665037277097,False,True,Rainy,148,3.989545739096105
South,Peaty,Wheat,520.2660466899276,35.698834809785026,True,True,Sunny,95,5.708803159392724
South,Chalky,Cotton,976.8880782483852,27.19307821208484,False,True,Rainy,126,7.343199350285199
East,Peaty,Wheat,427.26362267987,33.45424516241438,False,False,Sunny,98,2.4750267858637045
East,Peaty,Barley,513.960040861532,23.73724015735091,True,True,Sunny,71,5.216166047384444
West,Loam,Rice,250.7572432421057,35.288798825624546,True,False,Sunny,110,2.8659341921678543
North,Chalky,Barley,127.31467935482009,15.734349439380503,True,True,Sunny,88,2.995397454914919
East,Silt,Barley,299.8164302066025,27.38636445523571,True,True,Sunny,70,5.274714523201229
West,Sandy,Cotton,690.5943252948974,23.745718054543136,False,True,Cloudy,86,4.835537646663132
North,Peaty,Cotton,298.70992715232023,21.515413452759724,False,False,Rainy,149,3.007429863784927
East,Peaty,Cotton,355.5414131413535,29.527509448794888,False,False,Cloudy,139,2.8042425090038696
South,Sandy,Maize,675.9987627486954,22.914415883925123,True,True,Sunny,64,6.774413642095025
North,Sandy,Maize,480.87986899277246,28.147711749739774,True,True,Cloudy,103,6.371826956411413
North,Loam,Cotton,106.07342765947664,39.56761375477228,False,False,Cloudy,130,1.409019430441517
North,Loam,Maize,885.0530525994116,27.64702424086196,False,False,Rainy,135,5.364456830763764
South,Clay,Cotton,873.5221691546905,18.646581741687317,True,True,Cloudy,143,7.958660322166292
South,Chalky,Cotton,557.1800909834606,32.41171227897558,False,True,Rainy,126,4.025454944692932
North,Silt,Rice,352.620909422099,27.439982402344604,False,False,Sunny,83,2.0326017998878827
South,Loam,Soybean,353.3246360769575,29.46624239666854,False,False,Sunny,121,1.8926760442872776
West,Loam,Wheat,422.9826946417132,18.698726128572368,False,False,Rainy,139,2.417292858513992
South,Silt,Wheat,485.40859216536586,28.840391835731964,True,False,Cloudy,143,4.59346594128066
South,Sandy,Cotton,709.3259290440133,37.5848396615434,True,True,Rainy,108,8.354369165418161
West,Silt,Rice,198.27391294304348,39.68474027506837,False,False,Sunny,92,1.768084342493161
South,Sandy,Cotton,359.70601383669344,20.54038054750292,False,True,Cloudy,101,4.275608649837729
North,Chalky,Maize,777.4487386048056,27.463790345330064,False,True,Rainy,128,4.50599406525309
North,Loam,Maize,324.2108942643204,19.03934024353965,True,True,Cloudy,136,5.01777446099911
East,Silt,Maize,239.060264198288,16.145977881765344,True,True,Sunny,66,4.5472896644650405
West,Sandy,Wheat,372.7491596897869,30.375727220679465,False,True,Sunny,129,4.3697704078870245
East,Silt,Soybean,628.3154039210493,35.0429900177923,True,True,Rainy,87,6.697522639379321
East,Chalky,Rice,869.7920165324283,15.459102234032835,False,False,Rainy,89,4.673841240383102
West,Silt,Rice,176.24334695183603,25.29203528671558,False,False,Rainy,106,0.7969634984875223
West,Clay,Maize,564.1609660448728,31.65569937555927,False,True,Cloudy,144,3.589657957109007
South,Peaty,Cotton,978.2000282450184,24.756368088815982,False,False,Sunny,70,6.114924442983681
West,Chalky,Cotton,761.0051233967313,19.29639482804693,True,True,Cloudy,70,6.360411190854162
East,Chalky,Rice,935.6546125642864,21.83670286917504,False,False,Cloudy,125,5.249353802824716
East,Chalky,Rice,925.8080973663032,27.073756386632446,False,False,Cloudy,74,5.254287486671348
East,Loam,Cotton,204.88550670207627,30.966063149281027,False,True,Sunny,81,2.843671992082057
East,Chalky,Rice,494.9854482962979,18.58479891403759,False,True,Cloudy,123,4.233240123530028
North,Loam,Barley,371.1706690379836,26.441322851120557,False,False,Cloudy,92,2.3109559766975454
North,Silt,Cotton,855.90587972645,28.87553071568892,True,False,Cloudy,69,6.870385875902146
East,Loam,Soybean,544.9868781984983,32.448953064517504,True,True,Sunny,71,6.500858490017077
South,Chalky,Rice,810.798298225794,20.546623000366974,False,True,Cloudy,92,5.079562304995855
South,Clay,Soybean,159.4049503720754,17.661848791314043,False,False,Cloudy,135,1.555273140782416
West,Peaty,Rice,937.17835126275,20.03467907398435,True,True,Rainy,145,7.976375890616755
North,Silt,Maize,855.7665636978052,22.900806576116786,True,True,Cloudy,129,6.800064059901555
North,Chalky,Cotton,460.1511305292119,19.551835377944546,True,False,Cloudy,60,3.855538807571056
North,Loam,Soybean,825.0147429186821,16.885478192145914,False,True,Cloudy,137,5.694633645333001
East,Sandy,Soybean,996.1478598437894,36.3126265530708,True,False,Sunny,109,6.937278940440307
South,Loam,Barley,456.7340387080211,19.221711563794265,True,True,Rainy,124,5.566469600431014
East,Peaty,Barley,831.9840539990017,33.94826090554359,False,True,Rainy,79,5.9344433154967895
South,Peaty,Soybean,635.8451329212733,31.58297240852271,True,True,Rainy,125,7.16668594345991
North,Silt,Maize,351.1935953892597,15.610665989052071,False,False,Rainy,79,2.04630965143661
West,Silt,Maize,852.2760775896987,19.107252162673685,True,True,Sunny,106,6.482357518376955
South,Chalky,Wheat,303.74218633409964,17.343035889939046,False,False,Rainy,94,1.6720698010469317
East,Silt,Wheat,533.8609258219168,30.08158293526728,True,True,Cloudy,148,6.966838021485334
